Requested report - WIN WAVES
COUNTY = DUVAL, FLORIDA, FLAGLER, FLORIDA, ST. JOHNS, FLORIDA
Report Run on MARCH 29, 2024 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Organization Name"|"Monitoring Location ID"|"Monitoring Location Name"|"Primary Type"|"Secondary Type"|"Waterbody Name"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"Org Datum"|"Org Method"|"DEP Latitude"|"DEP Longitude"|"DEP Point Moved"|"Verifier Name"|"Verifier Timestamp"|"DEP Datum"|"NHD Reach Code"|"NHD Reach Code Date"|"STORET Monitoring Location ID"|"Land Surface Elevation (ft)"|"Land Surface Elevation Method"|"Land Surface Elevation Datum"|"Monitoring Loc Description"|"Monitoring Location Comment"|"ML Loaded Date"|"ML Updated Date"|"Florida Unique Well ID"|"GW Waterbody Subname"|"Well Type"|"Well Status"|"Aquifer Confinement"|"Well Total Depth (ft)"|"Well Casing Depth (ft)"|"ScreenOpenHoleBeginDepth (ft)"|"ScreenOpenHoleEndDepth (ft)"|"Well Construction Method"|"ConstructionMethodExplanation"|"Well Drill Date"|"Well Finish"|"Well Casing Material"|"Well Casing Diameter (in)"|"Well Screen Material"|"Well Screen Diameter (in)"|"Well Lead Weight"|"Water Level Recorder Indicator"|"Well Log Type"|"Primary Elevation Value (ft)"|"Primary Elevation Reference"|"Primary Elevation Method"|"Primary Elevation Datum"|"Secondary Elevation Value (ft)"|"Secondary Elevation Reference"|"Secondary Elevation Method"|"Secondary Elevation Datum"|"Top Of Aquifer"|"Bottom Of Aquifer"|"County"|"BMAP"|"BMAP Sub-Boundary"|"WBID"|"DEP District"|"Water Management District"|"Basin"|"Planning Unit"|"HUC12 Value"|"HUC12 Name"|"HUC8 Value"|"HUC8 Name"|"Basin Group"|"State"|"WBID Water Type"|"Waterbody Class"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G2NE1194"|"Bull Creek Ditch 1 mile upstream of Dead lake"|"Surface Water"|"River/Stream"|""|"29.432262"|""|"-81.43517"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.432262001"|"-81.43517"|"N"|"PARRISH_JM"|"06/03/2019 10:06:30"|"North American Datum Of 1983"|"03080103001622"|"02/27/2012"|"NOT IN FLSTORET"|""|""|""|""|""|"06/03/2019"|"08/27/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2615"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"CRESCENT LAKE"|"030801030301"|"DEAD LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"27010138"|"SALT RUN OFFSHORE FROM LIGHTHOUSE"|"Surface Water"|"Estuary"|""|"29.886"|""|"-81.285333"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.886000001"|"-81.285333"|"Y"|"PARRISH_JM"|"12/23/2019 11:40:15"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|""|""|""|""|""|"12/23/2019"|"07/29/2021"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2502C"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"MATANZAS RIVER"|"030802010501"|"TOLOMATO RIVER-MOSES CREEK FRONTAL"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"2"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"20030071"|"DRAINAGE DITCH PARENTAL HOME RD"|"Surface Water"|"River/Stream"|""|"30.273436"|""|"-81.591175"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.273436001"|"-81.591175"|"Y"|"PARRISH_JM"|"12/23/2019 12:53:10"|"North American Datum Of 1983"|"03080103001163"|"12/04/2013"|"NOT IN FLSTORET"|""|""|""|""|""|"12/23/2019"|"07/29/2021"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2308"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031503"|"ARLINGTON RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"27010203"|"PRINGLE BR UNNAMED DIRT RD 0.5MI S DAVE BR"|"Surface Water"|"River/Stream"|""|"29.632694"|""|"-81.311416"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.632694001"|"-81.311416"|"Y"|"PARRISH_JM"|"12/23/2019 11:27:10"|"North American Datum Of 1983"|"03080201000040"|"06/27/2014"|"NOT IN FLSTORET"|""|""|""|""|""|"12/23/2019"|"07/29/2021"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|""|""|"2577"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010401"|"PRINGLE BRANCH"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G2NE1216"|"Mill Creek at Powerline bridge"|"Surface Water"|"River/Stream"|""|"29.94115"|""|"-81.523508"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.941149989"|"-81.523508"|"Y"|"PARRISH_JM"|"12/01/2020 15:58:18"|"North American Datum Of 1983"|"03080103000309"|"03/20/2014"|"NOT IN FLSTORET"|""|""|""|""|""|"12/01/2020"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Freshwater"|"2460"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"SIXMILE CREEK"|"030801031203"|"PALMO COVE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G5NE0580"|"Cracker Branch 1.5mi. above CR204"|"Surface Water"|"River/Stream"|""|"29.67849"|""|"-81.2947"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.678490001"|"-81.2947"|"N"|"PARRISH_JM"|"06/15/2017 14:35:50"|"North American Datum Of 1983"|"03080201001791"|"03/12/2012"|"G5NE0580"|""|""|""|""|""|"06/15/2017"|"07/17/2017"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2553"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010403"|"PELLICER CREEK"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"G2NE1212"|"BULL CREEK DITCH downstream of East ditch"|"Surface Water"|"River/Stream"|""|"29.4439"|""|"-81.4272"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.443899989"|"-81.4272"|"Y"|"PARRISH_JM"|"12/01/2020 10:56:44"|"North American Datum Of 1983"|"03080103001622"|"02/28/2012"|"NOT IN FLSTORET"|""|""|""|""|""|"12/01/2020"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Crescent Lake"|"2615"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"CRESCENT LAKE"|"030801030301"|"DEAD LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"NEHAB0027"|"LSJR @ Inwood Park"|"Surface Water"|"River/Stream"|""|"30.29232"|""|"-81.65549"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.292321535"|"-81.655511458"|"Y"|"PARRISH_JM"|"08/11/2021 07:37:44"|"North American Datum Of 1983"|"03080103000026"|"08/11/2021"|"NOT IN FLSTORET"|""|""|""|""|""|"08/11/2021"|"03/14/2023"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2213E"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031405"|"MCCOY CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"53926"|"Z3-SS-12023 CEDAR CREEK"|"Surface Water"|"River/Stream"|"CEDAR CREEK"|""|"30 27 52.004"|""|"-81 41 7.557"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"30.464445556"|"-81.6854325"|"N"|"MILLER_E"|"03/11/2019 12:59:01"|"North American Datum Of 1983"|"03080103034158"|"12/04/2013"|"NOT IN FLSTORET"|""|""|""|""|""|"03/19/2019"|"10/16/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2191A"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031601"|"BROWARD RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"DC7"|"DC7"|"Surface Water"|"River/Stream"|"TERRAPIN CREEK"|"30.4344"|""|"-81.5655"|""|"World Geodetic Survey Of 1984"|"Satellite Imagery"|"30.43443469"|"-81.565628746"|"Y"|"COTTER_B_1"|"04/03/2018 11:12:06"|"North American Datum Of 1983"|"03080103002024"|"02/27/2012"|"DC7"|""|""|""|"Terrapin Creek At Faye Rd"|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2204"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031601"|"BROWARD RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLDOH"|"FLORIDA DEPARTMENT OF HEALTH, DCEH"|"ST JOHNS241"|"CRESCENT BEACH"|"Surface Water"|"Ocean"|""|"29.7695282"|""|"-81.251723"|""|"World Geodetic Survey Of 1984"|"Satellite Imagery"|"29.769528201"|"-81.251723"|"N"|"POLK_W_1"|"01/25/2018 13:58:13"|"North American Datum Of 1983"|""|""|"ST JOHNS241"|""|""|""|"FL620625"|""|"01/25/2018"|"07/28/2021"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"8122"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"MATANZAS RIVER"|""|""|""|""|"GROUP 5"|"FLORIDA"|"COASTAL"|"3M"
"21FLDOH"|"FLORIDA DEPARTMENT OF HEALTH, DCEH"|"ST JOHNS244"|"ANASTASIA STATE PARK"|"Surface Water"|"Ocean"|""|"29.8657984"|""|"-81.269577"|""|"World Geodetic Survey Of 1984"|"Satellite Imagery"|"29.865798401"|"-81.269577"|"N"|"POLK_W_1"|"01/25/2018 13:59:20"|"North American Datum Of 1983"|""|""|"ST JOHNS244"|""|""|""|"FL300583"|""|"01/25/2018"|"07/28/2021"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2502C"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"MATANZAS RIVER"|"030802010501"|"TOLOMATO RIVER-MOSES CREEK FRONTAL"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"2"
"21FLSJWM"|"ST. JOHNS RIVER WATER MANAGEMENT DISTRICT"|"45737"|"SJSR16"|"Surface Water"|"River/Stream"|""|""|"29 58 37.9992"|""|"-81 36 39.6"|"North American Datum Of 1983"|"C/A Code Phase GPS with Wide-Area Augmentation Service Correction"|"29.977222"|"-81.611"|"N"|"CONNORS_S_1"|"04/30/2018 11:08:31"|"North American Datum Of 1983"|"03080103000038"|"09/18/2014"|"SJSR16"|""|""|""|"SJR at SR 16 South of Shands Bridge"|""|"04/30/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2213I"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"SOUTH MAINSTEM"|"030801031204"|"GOVERNORS CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"LAKE"|"3F"
"21FLSJWM"|"ST. JOHNS RIVER WATER MANAGEMENT DISTRICT"|"44733"|"MTC"|"Surface Water"|"River/Stream"|""|""|"29 50 49.8623"|""|"-81 21 38.9587"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"29.847183961"|"-81.360821861"|"Y"|"CONNORS_S_1"|"04/15/2020 07:46:20"|"North American Datum Of 1983"|"03080201000020"|"06/27/2014"|"MTC"|""|""|""|"Moultrie creek at SR 207"|""|"04/15/2020"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2493"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"MATANZAS RIVER"|"030802010502"|"SAN SEBASTIAN RIVER"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLMAYP"|"NAVAL STATION MAYPORT"|"SHERCRK5"|"Sherman Creek station 5"|"Surface Water"|"Channelized Stream"|""|"30.381757"|""|"-81.410851"|""|"World Geodetic Survey Of 1984"|"Satellite Imagery"|"30.381791709"|"-81.410684703"|"Y"|"FEIT_B_1"|"04/19/2018 13:55:37"|"North American Datum Of 1983"|"03080103001112"|"02/27/2012"|""|""|""|""|""|""|"04/19/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2227B"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"INTRACOASTAL WATERWAY"|"030801031605"|"LOWER PABLO CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"20030687"|"MANDARIN DRAIN AT MANDRIN RD AND LORETTO RD."|"Surface Water"|"River/Stream"|""|"30.163747"|""|"-81.6481111"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"30.163514635"|"-81.648250575"|"Y"|"PARRISH_JM"|"03/04/2019 16:19:34"|"North American Datum Of 1983"|"03080103036957"|"12/04/2013"|"20030687"|""|""|""|""|""|"03/04/2019"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2385"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"SOUTH MAINSTEM"|"030801031304"|"DOCTORS LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLGW"|"FDEP WATERSHED MONITORING SECTION"|"59047"|"Z3-SS-15005 MOULTRIE CREEK"|"Surface Water"|"River/Stream"|"MOULTRIE CREEK"|""|"29 49 43.227"|""|"-81 20 58.97"|"World Geodetic Survey Of 1984"|"Differentially Corrected C/A Code Phase GPS"|"29.828674156"|"-81.349713889"|"N"|"ADAMS_TL"|"01/21/2022 10:28:26"|"North American Datum Of 1983"|"03080201000020"|"06/27/2014"|"NOT IN FLSTORET"|""|""|""|""|""|"02/01/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2493"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"MATANZAS RIVER"|"030802010502"|"SAN SEBASTIAN RIVER"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"STREAM"|"3F"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"HC2A"|"HC2A"|"Surface Water"|"River/Stream"|""|"30.33336"|""|"-81.65327"|""|"North American Datum Of 1983"|"Satellite Imagery"|"30.33339704"|"-81.65325793"|"Y"|"COTTER_B_1"|"04/03/2018 11:25:09"|"North American Datum Of 1983"|"03080103018920"|"12/04/2013"|"HC2A"|""|""|""|"Hogan Creek at Hubbard St."|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM/LSJT - LOWER ST. JOHNS TRIBUTARIES I AND II"|"LOWER ST. JOHNS MAINSTEM - Marine/LOWER ST. JOHNS TRIBUTARIES I AND II - LSJT"|"2252"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031405"|"MCCOY CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"ARL8"|"ARL8"|"Surface Water"|"River/Stream"|"SILVERSMITH CREEK"|"30.3087"|""|"-81.57865"|""|"North American Datum Of 1983"|"Satellite Imagery"|"30.308859776"|"-81.578558805"|"Y"|"COTTER_B_1"|"04/03/2018 10:29:37"|"North American Datum Of 1983"|"03080103001500"|"12/04/2013"|"ARL8"|""|""|""|"Silversmith Creek At Arlington Rd"|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2278"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031503"|"ARLINGTON RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"LB2"|"LB2"|"Surface Water"|"River/Stream"|"LONG BRANCH"|"30.36434"|""|"-81.64354"|""|"North American Datum Of 1983"|"Satellite Imagery"|"30.364548286"|"-81.643558775"|"Y"|"COTTER_B_1"|"04/03/2018 12:28:49"|"North American Datum Of 1983"|"03080103001966"|"06/11/2017"|"LB2"|""|""|""|"Long Branch At Evergreen Ave"|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Marine"|"2233"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"NORTH MAINSTEM"|"030801031503"|"ARLINGTON RIVER"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"ESTUARY"|"3M"
"21FLJXWQ"|"CITY OF JACKSONVILLE ENVIRONMENTAL QUALITY DIVISION"|"TIM8"|"TIM8"|"Surface Water"|"Estuary"|"NASSAU RIVER"|"30.5251367"|""|"-81.4642183"|""|"North American Datum Of 1983"|"Satellite Imagery"|"30.5251367"|"-81.4642183"|"N"|"KARLAVIGE_W_2"|"03/29/2018 15:44:36"|"North American Datum Of 1983"|""|""|"TIM8"|""|""|""|"Nassau River at confluence with ICWW/Sisters Creek"|""|"05/10/2018"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"DUVAL"|""|""|"2174B"|"NORTHEAST"|"SJRWMD"|"NASSAU - ST. MARYS"|"NASSAU RIVER"|"030702050304"|"NASSAU SOUND-FORT GEORGE INLET FRONTAL"|"03070205"|"NASSAU"|"GROUP 4"|"FLORIDA"|"ESTUARY"|"2"
"21FLA"|"FDEP NORTHEAST REGIONAL OPERATIONS CENTER"|"NEHAB0013"|"Dead Lake Bt.Rmp."|"Surface Water"|"River/Stream"|""|"29.423229"|""|"-81.435624"|""|"World Geodetic Survey Of 1984"|"Digital Aerial Photography"|"29.423228989"|"-81.435624"|"Y"|"PARRISH_JM"|"01/15/2021 10:35:53"|"North American Datum Of 1983"|"03080103001622"|"02/28/2012"|"NOT IN FLSTORET"|""|""|""|""|""|"01/15/2021"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"FLAGLER"|"LSJM - LOWER ST. JOHNS MAINSTEM"|""|"2615A"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"CRESCENT LAKE"|"030801030301"|"DEAD LAKE"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"LAKE"|"3F"
"21FLSJWM"|"ST. JOHNS RIVER WATER MANAGEMENT DISTRICT"|"45355"|"16MCRK"|"Surface Water"|"River/Stream"|""|""|"29 39 32.3"|""|"-81 27 41.76"|"North American Datum Of 1983"|"C/A Code Phase GPS with Wide-Area Augmentation Service Correction"|"29.658972222"|"-81.4616"|"N"|"CONNORS_S_1"|"08/21/2017 13:20:03"|"North American Datum Of 1983"|"03080103001588"|"09/18/2014"|"16MCRK"|""|""|""|"16 Mile Creek at Deep Crk Rd W"|""|"09/01/2017"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|"LSJM - LOWER ST. JOHNS MAINSTEM"|"LOWER ST. JOHNS MAINSTEM - Freshwater"|"2589"|"NORTHEAST"|"SJRWMD"|"LOWER ST. JOHNS"|"DEEP CREEK LSJR"|"030801030701"|"SIXTEENMILE CREEK"|"03080103"|"LOWER ST. JOHNS"|"GROUP 2"|"FLORIDA"|"STREAM"|"3F"
"21FLGTM"|"GUANA TOLOMATO MATANZAS NATIONAL ESTUARINE RESEARCH RESERVE"|"GTMFMNUT"|"Fort Matanzas"|"Surface Water"|"River/Stream"|"MATANZAS RIVER"|"29.737"|""|"-81.246"|""|"World Geodetic Survey Of 1984"|"Autonomous C/A Code Phase GPS"|"29.737043658"|"-81.245953061"|"Y"|"TANNER_S"|"09/17/2020 16:55:09"|"North American Datum Of 1983"|"03080201001230"|"07/09/2019"|"GTMFMNUT"|""|""|""|"Matanzas River Channel Marker 75"|""|"02/27/2018"|"09/17/2020"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2363F"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"PELLICER CREEK"|"030802010304"|"PELLICER CREEK-BIG MULBERRY BRANCH FRONTAL"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"2"
"21FLGTM"|"GUANA TOLOMATO MATANZAS NATIONAL ESTUARINE RESEARCH RESERVE"|"GTMLSNUT"|"LAKE SOUTH"|"Surface Water"|"Reservoir"|"GUANA LAKE"|"30.023763"|""|"-81.327928"|""|"World Geodetic Survey Of 1984"|"Autonomous C/A Code Phase GPS"|"30.023762989"|"-81.327928"|"N"|"TANNER_S"|"09/17/2020 17:00:59"|"North American Datum Of 1983"|"03080201001473"|"02/01/2021"|"GTMLSNUT"|""|""|""|"Guana lake water gauge 30 meters into lake"|""|"02/27/2018"|"09/02/2021"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2320C"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"TOLOMATO RIVER"|"030802010602"|"LOWER TOLOMATO RIVER"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"3M"
"21FLWQA"|"FDEP WATERSHED ASSESSMENT SECTION"|"G5NE0020"|"GTMGL2NUT"|"Surface Water"|"Estuary"|""|"30.1161"|""|"-81.3511"|""|"North American Datum Of 1983"|"Unknown method"|"30.1161"|"-81.3511"|"N"|"TYLER_D"|"04/29/2019 13:13:35"|"North American Datum Of 1983"|""|""|"NOT IN FLSTORET"|""|""|""|""|""|"04/29/2019"|"11/28/2022"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"ST. JOHNS"|""|""|"2320C"|"NORTHEAST"|"SJRWMD"|"UPPER EAST COAST"|"TOLOMATO RIVER"|"030802010602"|"LOWER TOLOMATO RIVER"|"03080201"|"DAYTONA-ST. AUGUSTINE"|"GROUP 5"|"FLORIDA"|"ESTUARY"|"3M"
